"Nível Territorial (Código)","Nível Territorial","Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação","Variável (Código)","Variável","Trimestre (Código)","Trimestre","Unidade de Medida (Código)","Unidade de Medida","Força de trabalho","Força de trabalho - desocupada","Força de trabalho - ocupada","Total","PercentualDesocupapdo"
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",1650,65,1585,2545,0.0393939393939394
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",1656,62,1594,2535,0.03743961352657
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",1647,65,1581,2545,0.0394656952034001
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",1672,95,1577,2561,0.0568181818181818
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",1648,102,1547,2538,0.0618932038834951
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",1627,108,1520,2543,0.066379840196681
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",1644,93,1551,2565,0.0565693430656934
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",1652,150,1502,2586,0.0907990314769976
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",1700,167,1533,2607,0.0982352941176471
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",1672,150,1522,2613,0.0897129186602871
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",1694,161,1533,2629,0.0950413223140496
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",1668,175,1493,2646,0.104916067146283
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",1676,144,1532,2630,0.0859188544152745
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",1730,162,1568,2665,0.0936416184971098
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",1715,126,1589,2674,0.073469387755102
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",1724,160,1564,2691,0.0928074245939675
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",1753,149,1604,2708,0.0849971477467199
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",1768,119,1649,2719,0.0673076923076923
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",1785,123,1662,2703,0.0689075630252101
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",1813,165,1648,2721,0.0910093767236624
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",1847,153,1695,2713,0.0828370330265295
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",1845,148,1698,2716,0.0802168021680217
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",1808,116,1693,2714,0.0641592920353982
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",1835,156,1679,2739,0.0850136239782016
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",1773,181,1592,2772,0.102086858432036
"3","Unidade da Federação","51","Mato Grosso","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",1779,176,1602,2798,0.0989319842608207
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",3206,202,3004,4926,0.0630068621334997
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",3260,170,3090,4981,0.0521472392638037
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",3225,159,3067,4972,0.0493023255813953
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",3241,165,3076,5033,0.0509102128972539
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",3297,223,3074,5043,0.067637245981195
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",3267,187,3080,5059,0.0572390572390572
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",3292,170,3122,5092,0.051640340218712
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",3305,131,3174,5137,0.0396369137670197
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",3309,188,3121,5127,0.0568147476579027
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",3349,181,3169,5148,0.0540459838757838
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",3361,173,3188,5181,0.0514727759595359
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",3416,172,3244,5225,0.0503512880562061
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",3418,238,3180,5258,0.069631363370392
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",3456,254,3203,5274,0.0734953703703704
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",3442,248,3194,5318,0.0720511330621732
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",3455,266,3189,5335,0.0769898697539797
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",3485,347,3138,5357,0.0995695839311334
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",3546,360,3185,5384,0.101522842639594
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",3478,364,3114,5404,0.1046578493387
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",3552,398,3154,5436,0.11204954954955
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",3560,452,3108,5465,0.126966292134831
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",3651,403,3248,5506,0.110380717611613
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",3701,342,3359,5562,0.0924074574439341
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",3653,343,3311,5582,0.0938954284150014
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",3650,375,3276,5600,0.102739726027397
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",3650,346,3304,5599,0.0947945205479452
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",3650,326,3324,5611,0.0893150684931507
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",3659,300,3359,5606,0.0819896146488111
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",3724,397,3327,5667,0.106605800214823
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",3741,393,3348,5685,0.105052125100241
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",3821,414,3407,5731,0.108348599842973
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",3802,396,3406,5726,0.104155707522357
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",3735,423,3311,5748,0.113253012048193
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",3480,446,3034,5819,0.12816091954023
"3","Unidade da Federação","52","Goiás","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",3500,461,3038,5878,0.131714285714286
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",1416,124,1292,2145,0.0875706214689266
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",1407,119,1288,2163,0.0845771144278607
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",1426,123,1303,2167,0.0862552594670407
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",1446,127,1319,2182,0.0878284923928077
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",1456,141,1315,2209,0.0968406593406593
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",1475,135,1340,2208,0.0915254237288136
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",1524,135,1389,2220,0.0885826771653543
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",1500,127,1373,2245,0.0846666666666667
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",1487,134,1353,2240,0.0901143241425689
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",1498,138,1360,2263,0.0921228304405874
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",1495,132,1362,2270,0.0882943143812709
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",1472,128,1344,2278,0.0869565217391304
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",1504,162,1341,2291,0.107712765957447
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",1500,144,1356,2299,0.096
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",1500,154,1346,2320,0.102666666666667
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",1509,146,1363,2315,0.096752816434725
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",1526,171,1355,2332,0.112057667103539
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",1520,166,1354,2335,0.109210526315789
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",1569,188,1381,2338,0.119821542383684
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",1591,221,1370,2349,0.138906348208674
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",1603,226,1377,2376,0.140985651902682
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",1592,209,1382,2392,0.131281407035176
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",1574,194,1380,2413,0.123252858958069
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",1580,209,1371,2427,0.132278481012658
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",1600,224,1376,2446,0.14
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",1617,197,1419,2453,0.121830550401979
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",1641,207,1434,2472,0.126142595978062
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",1642,198,1444,2471,0.120584652862363
"3","Unidade da Federação","53","Distrito Federal","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",1658,233,1424,2481,0.140530759951749
